LAUS Code;State FIPS Code;County FIPS Code;County Name/State Abbreviation;Year;Labor Force;Employed;Unemployed;Unemployment Rate (%)
CN3807300000000;38;073;Ransom County, ND;2019;2,856;2,811;45;1.6
CN3807500000000;38;075;Renville County, ND;2019;1,225;1,197;28;2.3
CN3807700000000;38;077;Richland County, ND;2019;8,752;8,565;187;2.1
CN3807900000000;38;079;Rolette County, ND;2019;4,654;4,304;350;7.5
CN3808100000000;38;081;Sargent County, ND;2019;2,717;2,673;44;1.6
CN3808300000000;38;083;Sheridan County, ND;2019;681;654;27;4.0
CN3808500000000;38;085;Sioux County, ND;2019;1,222;1,179;43;3.5
CN3808700000000;38;087;Slope County, ND;2019;397;389;8;2.0
CN3808900000000;38;089;Stark County, ND;2019;19,008;18,656;352;1.9
CN3809100000000;38;091;Steele County, ND;2019;996;977;19;1.9
CN3809300000000;38;093;Stutsman County, ND;2019;10,514;10,295;219;2.1
CN3809500000000;38;095;Towner County, ND;2019;1,157;1,128;29;2.5
CN3809700000000;38;097;Traill County, ND;2019;4,463;4,356;107;2.4
CN3809900000000;38;099;Walsh County, ND;2019;5,227;5,072;155;3.0
CN3810100000000;38;101;Ward County, ND;2019;32,290;31,559;731;2.3
CN3810300000000;38;103;Wells County, ND;2019;1,915;1,861;54;2.8
CN3810500000000;38;105;Williams County, ND;2019;25,089;24,670;419;1.7
CN3900100000000;39;001;Adams County, OH;2019;10,894;10,147;747;6.9
CN3900300000000;39;003;Allen County, OH;2019;48,290;46,322;1,968;4.1
CN3900500000000;39;005;Ashland County, OH;2019;27,041;25,911;1,130;4.2
CN3900700000000;39;007;Ashtabula County, OH;2019;44,906;42,743;2,163;4.8
CN3900900000000;39;009;Athens County, OH;2019;28,124;26,633;1,491;5.3
CN3901100000000;39;011;Auglaize County, OH;2019;25,172;24,409;763;3.0
CN3901300000000;39;013;Belmont County, OH;2019;30,243;28,529;1,714;5.7
CN3901500000000;39;015;Brown County, OH;2019;19,696;18,707;989;5.0
CN3901700000000;39;017;Butler County, OH;2019;197,261;189,731;7,530;3.8
CN3901900000000;39;019;Carroll County, OH;2019;13,031;12,380;651;5.0
CN3902100000000;39;021;Champaign County, OH;2019;20,241;19,483;758;3.7
CN3902300000000;39;023;Clark County, OH;2019;63,886;61,107;2,779;4.3
CN3902500000000;39;025;Clermont County, OH;2019;108,307;104,223;4,084;3.8
CN3902700000000;39;027;Clinton County, OH;2019;17,855;17,008;847;4.7
CN3902900000000;39;029;Columbiana County, OH;2019;47,842;45,515;2,327;4.9
CN3903100000000;39;031;Coshocton County, OH;2019;14,508;13,651;857;5.9
CN3903300000000;39;033;Crawford County, OH;2019;18,422;17,555;867;4.7
CN3903500000000;39;035;Cuyahoga County, OH;2019;627,887;601,282;26,605;4.2
CN3903700000000;39;037;Darke County, OH;2019;26,024;25,061;963;3.7
CN3903900000000;39;039;Defiance County, OH;2019;18,212;17,431;781;4.3
CN3904100000000;39;041;Delaware County, OH;2019;113,152;109,551;3,601;3.2
CN3904300000000;39;043;Erie County, OH;2019;37,689;35,818;1,871;5.0
CN3904500000000;39;045;Fairfield County, OH;2019;79,238;76,255;2,983;3.8
CN3904700000000;39;047;Fayette County, OH;2019;14,003;13,455;548;3.9
CN3904900000000;39;049;Franklin County, OH;2019;703,887;678,764;25,123;3.6
CN3905100000000;39;051;Fulton County, OH;2019;22,652;21,709;943;4.2
CN3905300000000;39;053;Gallia County, OH;2019;12,336;11,665;671;5.4
CN3905500000000;39;055;Geauga County, OH;2019;50,501;48,720;1,781;3.5
CN3905700000000;39;057;Greene County, OH;2019;84,343;81,153;3,190;3.8
CN3905900000000;39;059;Guernsey County, OH;2019;18,781;17,749;1,032;5.5
CN3906100000000;39;061;Hamilton County, OH;2019;420,336;404,219;16,117;3.8
CN3906300000000;39;063;Hancock County, OH;2019;42,288;40,937;1,351;3.2
CN3906500000000;39;065;Hardin County, OH;2019;14,033;13,441;592;4.2
CN3906700000000;39;067;Harrison County, OH;2019;6,886;6,522;364;5.3
CN3906900000000;39;069;Henry County, OH;2019;13,295;12,675;620;4.7
CN3907100000000;39;071;Highland County, OH;2019;17,234;16,333;901;5.2
CN3907300000000;39;073;Hocking County, OH;2019;13,086;12,476;610;4.7
CN3907500000000;39;075;Holmes County, OH;2019;21,028;20,390;638;3.0
CN3907700000000;39;077;Huron County, OH;2019;28,245;26,610;1,635;5.8
CN3907900000000;39;079;Jackson County, OH;2019;12,871;12,069;802;6.2
CN3908100000000;39;081;Jefferson County, OH;2019;28,077;26,428;1,649;5.9
CN3908300000000;39;083;Knox County, OH;2019;31,869;30,594;1,275;4.0
CN3908500000000;39;085;Lake County, OH;2019;130,172;125,295;4,877;3.7
CN3908700000000;39;087;Lawrence County, OH;2019;24,070;22,818;1,252;5.2
CN3908900000000;39;089;Licking County, OH;2019;91,464;88,021;3,443;3.8
CN3909100000000;39;091;Logan County, OH;2019;23,056;22,209;847;3.7
CN3909300000000;39;093;Lorain County, OH;2019;158,821;151,938;6,883;4.3
CN3909500000000;39;095;Lucas County, OH;2019;212,075;202,144;9,931;4.7
CN3909700000000;39;097;Madison County, OH;2019;21,043;20,311;732;3.5
CN3909900000000;39;099;Mahoning County, OH;2019;104,212;98,194;6,018;5.8
CN3910100000000;39;101;Marion County, OH;2019;28,777;27,606;1,171;4.1
CN3910300000000;39;103;Medina County, OH;2019;101,012;97,513;3,499;3.5
CN3910500000000;39;105;Meigs County, OH;2019;9,206;8,568;638;6.9
CN3910700000000;39;107;Mercer County, OH;2019;23,649;23,028;621;2.6
CN3910900000000;39;109;Miami County, OH;2019;54,916;52,874;2,042;3.7
CN3911100000000;39;111;Monroe County, OH;2019;5,396;4,947;449;8.3
CN3911300000000;39;113;Montgomery County, OH;2019;254,148;243,368;10,780;4.2
CN3911500000000;39;115;Morgan County, OH;2019;6,790;6,349;441;6.5
CN3911700000000;39;117;Morrow County, OH;2019;16,990;16,283;707;4.2
CN3911900000000;39;119;Muskingum County, OH;2019;40,063;38,089;1,974;4.9
CN3912100000000;39;121;Noble County, OH;2019;4,763;4,431;332;7.0
CN3912300000000;39;123;Ottawa County, OH;2019;21,222;20,011;1,211;5.7
CN3912500000000;39;125;Paulding County, OH;2019;8,710;8,374;336;3.9
CN3912700000000;39;127;Perry County, OH;2019;16,025;15,184;841;5.2
CN3912900000000;39;129;Pickaway County, OH;2019;26,739;25,660;1,079;4.0
CN3913100000000;39;131;Pike County, OH;2019;10,900;10,221;679;6.2
CN3913300000000;39;133;Portage County, OH;2019;88,102;84,347;3,755;4.3
CN3913500000000;39;135;Preble County, OH;2019;21,351;20,542;809;3.8
CN3913700000000;39;137;Putnam County, OH;2019;18,999;18,406;593;3.1
CN3913900000000;39;139;Richland County, OH;2019;52,864;50,453;2,411;4.6
CN3914100000000;39;141;Ross County, OH;2019;35,619;34,110;1,509;4.2
CN3914300000000;39;143;Sandusky County, OH;2019;30,861;29,523;1,338;4.3
CN3914500000000;39;145;Scioto County, OH;2019;29,201;27,360;1,841;6.3
CN3914700000000;39;147;Seneca County, OH;2019;27,683;26,529;1,154;4.2
CN3914900000000;39;149;Shelby County, OH;2019;24,400;23,530;870;3.6
CN3915100000000;39;151;Stark County, OH;2019;187,442;178,911;8,531;4.6
CN3915300000000;39;153;Summit County, OH;2019;275,103;263,265;11,838;4.3
CN3915500000000;39;155;Trumbull County, OH;2019;87,775;82,361;5,414;6.2
CN3915700000000;39;157;Tuscarawas County, OH;2019;45,320;43,351;1,969;4.3
CN3915900000000;39;159;Union County, OH;2019;29,672;28,709;963;3.2
CN3916100000000;39;161;Van Wert County, OH;2019;15,155;14,658;497;3.3
CN3916300000000;39;163;Vinton County, OH;2019;5,621;5,303;318;5.7
CN3916500000000;39;165;Warren County, OH;2019;121,515;117,211;4,304;3.5
CN3916700000000;39;167;Washington County, OH;2019;27,680;26,186;1,494;5.4
CN3916900000000;39;169;Wayne County, OH;2019;62,672;60,621;2,051;3.3
CN3917100000000;39;171;Williams County, OH;2019;19,211;18,568;643;3.3
CN3917300000000;39;173;Wood County, OH;2019;72,113;69,456;2,657;3.7
CN3917500000000;39;175;Wyandot County, OH;2019;13,156;12,743;413;3.1
CN4000100000000;40;001;Adair County, OK;2019;8,085;7,766;319;3.9
CN4000300000000;40;003;Alfalfa County, OK;2019;2,791;2,737;54;1.9
CN4000500000000;40;005;Atoka County, OK;2019;4,905;4,701;204;4.2
CN4000700000000;40;007;Beaver County, OK;2019;2,864;2,809;55;1.9
CN4000900000000;40;009;Beckham County, OK;2019;10,456;10,141;315;3.0
CN4001100000000;40;011;Blaine County, OK;2019;4,727;4,637;90;1.9
CN4001300000000;40;013;Bryan County, OK;2019;21,401;20,776;625;2.9
CN4001500000000;40;015;Caddo County, OK;2019;11,793;11,391;402;3.4
CN4001700000000;40;017;Canadian County, OK;2019;75,760;73,705;2,055;2.7
CN4001900000000;40;019;Carter County, OK;2019;21,436;20,735;701;3.3
CN4002100000000;40;021;Cherokee County, OK;2019;18,753;18,039;714;3.8
CN4002300000000;40;023;Choctaw County, OK;2019;5,417;5,166;251;4.6
CN4002500000000;40;025;Cimarron County, OK;2019;1,324;1,302;22;1.7
CN4002700000000;40;027;Cleveland County, OK;2019;143,151;139,264;3,887;2.7
CN4002900000000;40;029;Coal County, OK;2019;2,449;2,358;91;3.7
CN4003100000000;40;031;Comanche County, OK;2019;48,053;46,373;1,680;3.5
CN4003300000000;40;033;Cotton County, OK;2019;2,656;2,575;81;3.0
CN4003500000000;40;035;Craig County, OK;2019;5,910;5,709;201;3.4
CN4003700000000;40;037;Creek County, OK;2019;31,491;30,375;1,116;3.5
CN4003900000000;40;039;Custer County, OK;2019;15,589;15,209;380;2.4
CN4004100000000;40;041;Delaware County, OK;2019;18,091;17,436;655;3.6
CN4004300000000;40;043;Dewey County, OK;2019;2,891;2,833;58;2.0
CN4004500000000;40;045;Ellis County, OK;2019;2,131;2,081;50;2.3
CN4004700000000;40;047;Garfield County, OK;2019;27,031;26,256;775;2.9
CN4004900000000;40;049;Garvin County, OK;2019;12,561;12,181;380;3.0
CN4005100000000;40;051;Grady County, OK;2019;26,457;25,673;784;3.0
CN4005300000000;40;053;Grant County, OK;2019;2,656;2,603;53;2.0
CN4005500000000;40;055;Greer County, OK;2019;1,822;1,748;74;4.1
CN4005700000000;40;057;Harmon County, OK;2019;1,176;1,144;32;2.7
CN4005900000000;40;059;Harper County, OK;2019;1,725;1,678;47;2.7
CN4006100000000;40;061;Haskell County, OK;2019;4,222;4,009;213;5.0
CN4006300000000;40;063;Hughes County, OK;2019;5,313;5,068;245;4.6
CN4006500000000;40;065;Jackson County, OK;2019;10,630;10,334;296;2.8
CN4006700000000;40;067;Jefferson County, OK;2019;2,488;2,411;77;3.1
CN4006900000000;40;069;Johnston County, OK;2019;3,750;3,595;155;4.1
CN4007100000000;40;071;Kay County, OK;2019;18,249;17,507;742;4.1
CN4007300000000;40;073;Kingfisher County, OK;2019;9,081;8,903;178;2.0
CN4007500000000;40;075;Kiowa County, OK;2019;3,425;3,303;122;3.6
CN4007700000000;40;077;Latimer County, OK;2019;3,116;2,929;187;6.0
CN4007900000000;40;079;Le Flore County, OK;2019;18,976;18,126;850;4.5
CN4008100000000;40;081;Lincoln County, OK;2019;15,666;15,134;532;3.4
CN4008300000000;40;083;Logan County, OK;2019;22,286;21,673;613;2.8
CN4008500000000;40;085;Love County, OK;2019;6,164;6,030;134;2.2
CN4008700000000;40;087;McClain County, OK;2019;19,758;19,241;517;2.6
CN4008900000000;40;089;McCurtain County, OK;2019;14,376;13,596;780;5.4
CN4009100000000;40;091;McIntosh County, OK;2019;7,080;6,686;394;5.6
CN4009300000000;40;093;Major County, OK;2019;3,855;3,776;79;2.0
CN4009500000000;40;095;Marshall County, OK;2019;6,884;6,655;229;3.3
CN4009700000000;40;097;Mayes County, OK;2019;19,362;18,786;576;3.0
CN4009900000000;40;099;Murray County, OK;2019;6,306;6,125;181;2.9
CN4010100000000;40;101;Muskogee County, OK;2019;29,541;28,448;1,093;3.7
CN4010300000000;40;103;Noble County, OK;2019;5,655;5,525;130;2.3
CN4010500000000;40;105;Nowata County, OK;2019;4,557;4,408;149;3.3
CN4010700000000;40;107;Okfuskee County, OK;2019;4,594;4,393;201;4.4
CN4010900000000;40;109;Oklahoma County, OK;2019;384,709;373,137;11,572;3.0
CN4011100000000;40;111;Okmulgee County, OK;2019;15,706;14,969;737;4.7
CN4011300000000;40;113;Osage County, OK;2019;20,612;19,866;746;3.6
CN4011500000000;40;115;Ottawa County, OK;2019;14,197;13,744;453;3.2
CN4011700000000;40;117;Pawnee County, OK;2019;7,332;7,056;276;3.8
CN4011900000000;40;119;Payne County, OK;2019;38,068;37,021;1,047;2.8
CN4012100000000;40;121;Pittsburg County, OK;2019;17,146;16,462;684;4.0
CN4012300000000;40;123;Pontotoc County, OK;2019;18,919;18,350;569;3.0
CN4012500000000;40;125;Pottawatomie County, OK;2019;32,330;31,214;1,116;3.5
CN4012700000000;40;127;Pushmataha County, OK;2019;4,270;4,069;201;4.7
CN4012900000000;40;129;Roger Mills County, OK;2019;1,851;1,798;53;2.9
CN4013100000000;40;131;Rogers County, OK;2019;45,234;43,907;1,327;2.9
CN4013300000000;40;133;Seminole County, OK;2019;9,409;8,977;432;4.6
CN4013500000000;40;135;Sequoyah County, OK;2019;16,308;15,674;634;3.9
CN4013700000000;40;137;Stephens County, OK;2019;18,547;17,787;760;4.1
CN4013900000000;40;139;Texas County, OK;2019;11,193;10,987;206;1.8
CN4014100000000;40;141;Tillman County, OK;2019;2,992;2,887;105;3.5
CN4014300000000;40;143;Tulsa County, OK;2019;324,177;314,369;9,808;3.0
CN4014500000000;40;145;Wagoner County, OK;2019;38,427;37,281;1,146;3.0
CN4014700000000;40;147;Washington County, OK;2019;22,313;21,584;729;3.3
CN4014900000000;40;149;Washita County, OK;2019;5,152;4,987;165;3.2
CN4015100000000;40;151;Woods County, OK;2019;4,589;4,499;90;2.0
CN4015300000000;40;153;Woodward County, OK;2019;8,961;8,713;248;2.8
CN4100100000000;41;001;Baker County, OR;2019;7,100;6,776;324;4.6
CN4100300000000;41;003;Benton County, OR;2019;47,342;45,934;1,408;3.0
CN4100500000000;41;005;Clackamas County, OR;2019;218,017;210,694;7,323;3.4
CN4100700000000;41;007;Clatsop County, OR;2019;19,270;18,553;717;3.7
CN4100900000000;41;009;Columbia County, OR;2019;24,151;23,077;1,074;4.4
CN4101100000000;41;011;Coos County, OR;2019;26,073;24,821;1,252;4.8
CN4101300000000;41;013;Crook County, OR;2019;9,791;9,288;503;5.1
CN4101500000000;41;015;Curry County, OR;2019;8,842;8,388;454;5.1
CN4101700000000;41;017;Deschutes County, OR;2019;95,771;92,047;3,724;3.9
CN4101900000000;41;019;Douglas County, OR;2019;46,360;44,122;2,238;4.8
CN4102100000000;41;021;Gilliam County, OR;2019;940;906;34;3.6
CN4102300000000;41;023;Grant County, OR;2019;3,173;2,956;217;6.8
CN4102500000000;41;025;Harney County, OR;2019;3,560;3,373;187;5.3
CN4102700000000;41;027;Hood River County, OR;2019;14,365;13,915;450;3.1
CN4102900000000;41;029;Jackson County, OR;2019;103,242;98,814;4,428;4.3
CN4103100000000;41;031;Jefferson County, OR;2019;10,103;9,595;508;5.0
CN4103300000000;41;033;Josephine County, OR;2019;35,615;33,866;1,749;4.9
CN4103500000000;41;035;Klamath County, OR;2019;29,285;27,505;1,780;6.1
CN4103700000000;41;037;Lake County, OR;2019;3,601;3,408;193;5.4
CN4103900000000;41;039;Lane County, OR;2019;179,716;172,534;7,182;4.0
CN4104100000000;41;041;Lincoln County, OR;2019;20,724;19,835;889;4.3
CN4104300000000;41;043;Linn County, OR;2019;58,408;55,905;2,503;4.3
CN4104500000000;41;045;Malheur County, OR;2019;12,249;11,751;498;4.1
CN4104700000000;41;047;Marion County, OR;2019;161,182;154,930;6,252;3.9
CN4104900000000;41;049;Morrow County, OR;2019;5,733;5,500;233;4.1
CN4105100000000;41;051;Multnomah County, OR;2019;450,581;435,944;14,637;3.2
CN4105300000000;41;053;Polk County, OR;2019;39,949;38,352;1,597;4.0
CN4105500000000;41;055;Sherman County, OR;2019;924;892;32;3.5
CN4105700000000;41;057;Tillamook County, OR;2019;11,832;11,379;453;3.8
CN4105900000000;41;059;Umatilla County, OR;2019;36,535;34,794;1,741;4.8
CN4106100000000;41;061;Union County, OR;2019;11,935;11,364;571;4.8
CN4106300000000;41;063;Wallowa County, OR;2019;3,414;3,218;196;5.7
CN4106500000000;41;065;Wasco County, OR;2019;13,332;12,791;541;4.1
CN4106700000000;41;067;Washington County, OR;2019;323,379;313,499;9,880;3.1
CN4106900000000;41;069;Wheeler County, OR;2019;708;678;30;4.2
CN4107100000000;41;071;Yamhill County, OR;2019;54,259;52,433;1,826;3.4
CN4200100000000;42;001;Adams County, PA;2019;56,121;54,295;1,826;3.3
CN4200300000000;42;003;Allegheny County, PA;2019;658,106;631,253;26,853;4.1
CN4200500000000;42;005;Armstrong County, PA;2019;32,521;30,883;1,638;5.0
CN4200700000000;42;007;Beaver County, PA;2019;84,997;81,184;3,813;4.5
CN4200900000000;42;009;Bedford County, PA;2019;23,934;22,823;1,111;4.6
CN4201100000000;42;011;Berks County, PA;2019;218,468;209,032;9,436;4.3
CN4201300000000;42;013;Blair County, PA;2019;60,431;57,738;2,693;4.5
CN4201500000000;42;015;Bradford County, PA;2019;29,092;27,834;1,258;4.3
CN4201700000000;42;017;Bucks County, PA;2019;349,538;336,269;13,269;3.8
CN4201900000000;42;019;Butler County, PA;2019;101,436;97,529;3,907;3.9
CN4202100000000;42;021;Cambria County, PA;2019;58,634;55,543;3,091;5.3
CN4202300000000;42;023;Cameron County, PA;2019;2,119;1,995;124;5.9
CN4202500000000;42;025;Carbon County, PA;2019;32,583;30,845;1,738;5.3
CN4202700000000;42;027;Centre County, PA;2019;81,053;78,368;2,685;3.3
CN4202900000000;42;029;Chester County, PA;2019;291,603;282,415;9,188;3.2
CN4203100000000;42;031;Clarion County, PA;2019;17,310;16,472;838;4.8
CN4203300000000;42;033;Clearfield County, PA;2019;36,422;34,549;1,873;5.1
CN4203500000000;42;035;Clinton County, PA;2019;18,539;17,544;995;5.4
CN4203700000000;42;037;Columbia County, PA;2019;33,917;32,319;1,598;4.7
CN4203900000000;42;039;Crawford County, PA;2019;39,126;37,295;1,831;4.7
CN4204100000000;42;041;Cumberland County, PA;2019;134,573;130,080;4,493;3.3
CN4204300000000;42;043;Dauphin County, PA;2019;146,441;140,591;5,850;4.0
CN4204500000000;42;045;Delaware County, PA;2019;303,854;291,667;12,187;4.0
CN4204700000000;42;047;Elk County, PA;2019;15,857;15,100;757;4.8
CN4204900000000;42;049;Erie County, PA;2019;130,661;124,768;5,893;4.5
CN4205100000000;42;051;Fayette County, PA;2019;57,603;54,196;3,407;5.9
CN4205300000000;42;053;Forest County, PA;2019;1,836;1,712;124;6.8
CN4205500000000;42;055;Franklin County, PA;2019;78,729;75,738;2,991;3.8
CN4205700000000;42;057;Fulton County, PA;2019;7,808;7,461;347;4.4
CN4205900000000;42;059;Greene County, PA;2019;16,834;15,981;853;5.1
CN4206100000000;42;061;Huntingdon County, PA;2019;20,160;18,982;1,178;5.8
CN4206300000000;42;063;Indiana County, PA;2019;39,621;37,646;1,975;5.0
CN4206500000000;42;065;Jefferson County, PA;2019;20,829;19,853;976;4.7
CN4206700000000;42;067;Juniata County, PA;2019;12,775;12,215;560;4.4
CN4206900000000;42;069;Lackawanna County, PA;2019;106,535;101,376;5,159;4.8
CN4207100000000;42;071;Lancaster County, PA;2019;289,165;279,280;9,885;3.4
CN4207300000000;42;073;Lawrence County, PA;2019;41,236;39,144;2,092;5.1
CN4207500000000;42;075;Lebanon County, PA;2019;73,327;70,495;2,832;3.9
CN4207700000000;42;077;Lehigh County, PA;2019;196,183;187,409;8,774;4.5
CN4207900000000;42;079;Luzerne County, PA;2019;160,399;151,377;9,022;5.6
CN4208100000000;42;081;Lycoming County, PA;2019;57,685;54,934;2,751;4.8
CN4208300000000;42;083;McKean County, PA;2019;17,553;16,638;915;5.2
CN4208500000000;42;085;Mercer County, PA;2019;49,663;47,267;2,396;4.8
CN4208700000000;42;087;Mifflin County, PA;2019;21,328;20,343;985;4.6
CN4208900000000;42;089;Monroe County, PA;2019;84,431;79,932;4,499;5.3
CN4209100000000;42;091;Montgomery County, PA;2019;463,204;447,143;16,061;3.5
CN4209300000000;42;093;Montour County, PA;2019;9,287;8,958;329;3.5
CN4209500000000;42;095;Northampton County, PA;2019;163,923;156,668;7,255;4.4
CN4209700000000;42;097;Northumberland County, PA;2019;43,719;41,295;2,424;5.5
CN4209900000000;42;099;Perry County, PA;2019;24,827;23,915;912;3.7
CN4210100000000;42;101;Philadelphia County/city, PA;2019;733,473;693,280;40,193;5.5
CN4210300000000;42;103;Pike County, PA;2019;25,681;24,269;1,412;5.5
CN4210500000000;42;105;Potter County, PA;2019;7,325;6,899;426;5.8
CN4210700000000;42;107;Schuylkill County, PA;2019;67,404;63,790;3,614;5.4
CN4210900000000;42;109;Snyder County, PA;2019;20,359;19,265;1,094;5.4
CN4211100000000;42;111;Somerset County, PA;2019;33,917;32,129;1,788;5.3
CN4211300000000;42;113;Sullivan County, PA;2019;2,688;2,549;139;5.2
CN4211500000000;42;115;Susquehanna County, PA;2019;20,801;19,914;887;4.3
CN4211700000000;42;117;Tioga County, PA;2019;19,268;18,258;1,010;5.2
CN4211900000000;42;119;Union County, PA;2019;20,184;19,384;800;4.0
CN4212100000000;42;121;Venango County, PA;2019;22,708;21,624;1,084;4.8
CN4212300000000;42;123;Warren County, PA;2019;19,195;18,336;859;4.5
CN4212500000000;42;125;Washington County, PA;2019;108,612;103,787;4,825;4.4
CN4212700000000;42;127;Wayne County, PA;2019;22,784;21,714;1,070;4.7
CN4212900000000;42;129;Westmoreland County, PA;2019;183,240;175,087;8,153;4.4
CN4213100000000;42;131;Wyoming County, PA;2019;13,727;13,064;663;4.8
